arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens,replicated
gemma3_4b__production,T17-typo50-v3,oil pressure xurge on QC likne,2,Xs4,HIGH,0.88,[gemma3:4b] Oil pressure sensor Xs4 showing a significant surge — potential hydraulic system failure.,False,1,16790.06290435791,1660,76,True
gemma3_4b__production,T18-typo25-v2,catastrophic failure on paint and caot,0,W0,HIGH,0.98,[gemma3:4b] RPM sensor W0 showing catastrophic failure — motor seized.,False,1,16535.563468933105,1659,71,False
gemma3_4b__production,T18-typo25-v2,catastrophic failure on paint and caot,1,W0,HIGH,0.98,[gemma3:4b] RPM sensor W0 showing catastrophic failure — motor seized.,False,1,16535.563468933105,1659,71,True
gemma3_4b__production,T18-typo25-v2,catastrophic failure on paint and caot,2,W0,HIGH,0.98,[gemma3:4b] RPM sensor W0 showing catastrophic failure — motor seized.,False,1,16535.563468933105,1659,71,True
gemma3_4b__production,T18-typo25-v3,catastrophic failure on paint and ocat,0,W0,HIGH,0.98,[gemma3:4b] RPM sensor W0 showing catastrophic failure — motor seized.,False,1,16289.739847183228,1659,71,False
gemma3_4b__production,T18-typo25-v3,catastrophic failure on paint and ocat,1,W0,HIGH,0.98,[gemma3:4b] RPM sensor W0 showing catastrophic failure — motor seized.,False,1,16289.739847183228,1659,71,True
gemma3_4b__production,T18-typo25-v3,catastrophic failure on paint and ocat,2,W0,HIGH,0.98,[gemma3:4b] RPM sensor W0 showing catastrophic failure — motor seized.,False,1,16289.739847183228,1659,71,True
gemma3_4b__production,T18-typo50-v2,catastrophic failure on poaint an oat,0,W0,HIGH,0.98,[gemma3:4b] RPM sensor W0 showing catastrophic failure — motor seized.,False,1,16067.200183868408,1659,71,False
gemma3_4b__production,T18-typo50-v2,catastrophic failure on poaint an oat,1,W0,HIGH,0.98,[gemma3:4b] RPM sensor W0 showing catastrophic failure — motor seized.,False,1,16067.200183868408,1659,71,True
gemma3_4b__production,T18-typo50-v2,catastrophic failure on poaint an oat,2,W0,HIGH,0.98,[gemma3:4b] RPM sensor W0 showing catastrophic failure — motor seized.,False,1,16067.200183868408,1659,71,True
gemma3_4b__production,T18-typo50-v3,actastrophic failure on piant andf coat,0,Xs2,HIGH,0.98,[gemma3:4b] Bearing temperature sensor Xs2 showing catastrophic failure – immediate shutdown required.,False,1,16732.864141464233,1662,78,False
gemma3_4b__production,T18-typo50-v3,actastrophic failure on piant andf coat,1,Xs2,HIGH,0.98,[gemma3:4b] Bearing temperature sensor Xs2 showing catastrophic failure – immediate shutdown required.,False,1,16732.864141464233,1662,78,True
gemma3_4b__production,T18-typo50-v3,actastrophic failure on piant andf coat,2,Xs2,HIGH,0.98,[gemma3:4b] Bearing temperature sensor Xs2 showing catastrophic failure – immediate shutdown required.,False,1,16732.864141464233,1662,78,True
qwen3_4b__production,T01-typo25-v1,mnior bearing wobble on Machine 1,0,Xs2,MEDIUM,0.72,[qwen3:4b] Bearing temperature sensor Xs2 detecting medium vibration wobble — early sign of mechanical imbalance.,False,1,7126.323223114014,1656,92,False
qwen3_4b__production,T01-typo25-v1,mnior bearing wobble on Machine 1,1,Xs2,MEDIUM,0.72,[qwen3:4b] Bearing temperature sensor Xs2 detecting medium vibration wobble — early sign of mechanical imbalance.,False,1,7126.323223114014,1656,92,True
qwen3_4b__production,T01-typo25-v1,mnior bearing wobble on Machine 1,2,Xs2,MEDIUM,0.72,[qwen3:4b] Bearing temperature sensor Xs2 detecting medium vibration wobble — early sign of mechanical imbalance.,False,1,7126.323223114014,1656,92,True
qwen3_4b__production,T01-typo25-v2,minor bearing woblbe on Machine 1,0,Xs2,LOW,0.62,[qwen3:4b] Minor bearing wobble detected on Machine 1 — early warning of potential bearing degradation.,False,1,6862.166166305542,1656,89,False
qwen3_4b__production,T01-typo25-v2,minor bearing woblbe on Machine 1,1,Xs2,LOW,0.62,[qwen3:4b] Minor bearing wobble detected on Machine 1 — early warning of potential bearing degradation.,False,1,6862.166166305542,1656,89,True
qwen3_4b__production,T01-typo25-v2,minor bearing woblbe on Machine 1,2,Xs2,LOW,0.62,[qwen3:4b] Minor bearing wobble detected on Machine 1 — early warning of potential bearing degradation.,False,1,6862.166166305542,1656,89,True
qwen3_4b__production,T01-typo25-v3,minor bearing wboble on Machine 1,0,Xs2,LOW,0.62,[qwen3:4b] Minor bearing wobble detected on Machine 1 — early warning of potential bearing degradation.,False,1,7160.1722240448,1655,89,False
qwen3_4b__production,T01-typo25-v3,minor bearing wboble on Machine 1,1,Xs2,LOW,0.62,[qwen3:4b] Minor bearing wobble detected on Machine 1 — early warning of potential bearing degradation.,False,1,7160.1722240448,1655,89,True
qwen3_4b__production,T01-typo25-v3,minor bearing wboble on Machine 1,2,Xs2,LOW,0.62,[qwen3:4b] Minor bearing wobble detected on Machine 1 — early warning of potential bearing degradation.,False,1,7160.1722240448,1655,89,True
qwen3_4b__production,T01-typo50-v1,minr beraing wobble on Machine 1,0,Xs0,MEDIUM,0.82,[qwen3:4b] Vibration X sensor Xs0 detecting wobble — potential bearing imbalance on Machine 1.,False,1,7278.275966644287,1658,92,False
qwen3_4b__production,T01-typo50-v1,minr beraing wobble on Machine 1,1,Xs0,MEDIUM,0.82,[qwen3:4b] Vibration X sensor Xs0 detecting wobble — potential bearing imbalance on Machine 1.,False,1,7278.275966644287,1658,92,True
qwen3_4b__production,T01-typo50-v1,minr beraing wobble on Machine 1,2,Xs0,MEDIUM,0.82,[qwen3:4b] Vibration X sensor Xs0 detecting wobble — potential bearing imbalance on Machine 1.,False,1,7278.275966644287,1658,92,True
qwen3_4b__production,T01-typo50-v2,mnor bewaring wobble on Machine 1,0,Xs0,MEDIUM,0.72,[qwen3:4b] Vibration X sensor Xs0 detecting early wobble — potential imbalance in Machine 1.,False,1,7244.846343994141,1657,92,False
qwen3_4b__production,T01-typo50-v2,mnor bewaring wobble on Machine 1,1,Xs0,MEDIUM,0.72,[qwen3:4b] Vibration X sensor Xs0 detecting early wobble — potential imbalance in Machine 1.,False,1,7244.846343994141,1657,92,True
qwen3_4b__production,T01-typo50-v2,mnor bewaring wobble on Machine 1,2,Xs0,MEDIUM,0.72,[qwen3:4b] Vibration X sensor Xs0 detecting early wobble — potential imbalance in Machine 1.,False,1,7244.846343994141,1657,92,True
qwen3_4b__production,T01-typo50-v3,minor bearig wqobble on Machine 1,0,Xs0,LOW,0.58,[qwen3:4b] Minor bearing wobble detected on Machine 1 causing slight vibration in sensor Xs0.,False,1,7142.254829406738,1657,90,False
qwen3_4b__production,T01-typo50-v3,minor bearig wqobble on Machine 1,1,Xs0,LOW,0.58,[qwen3:4b] Minor bearing wobble detected on Machine 1 causing slight vibration in sensor Xs0.,False,1,7142.254829406738,1657,90,True
qwen3_4b__production,T01-typo50-v3,minor bearig wqobble on Machine 1,2,Xs0,LOW,0.58,[qwen3:4b] Minor bearing wobble detected on Machine 1 causing slight vibration in sensor Xs0.,False,1,7142.254829406738,1657,90,True
qwen3_4b__production,T02-typo25-v1,slight motor temp druft on Machine 2,0,Xs3,MEDIUM,0.68,[qwen3:4b] Motor temperature sensor Xs3 showing slight elevation — early warning of motor winding overheating.,False,1,6984.673261642456,1656,91,False
qwen3_4b__production,T02-typo25-v1,slight motor temp druft on Machine 2,1,Xs3,MEDIUM,0.68,[qwen3:4b] Motor temperature sensor Xs3 showing slight elevation — early warning of motor winding overheating.,False,1,6984.673261642456,1656,91,True
qwen3_4b__production,T02-typo25-v1,slight motor temp druft on Machine 2,2,Xs3,MEDIUM,0.68,[qwen3:4b] Motor temperature sensor Xs3 showing slight elevation — early warning of motor winding overheating.,False,1,6984.673261642456,1656,91,True
qwen3_4b__production,T02-typo25-v2,lsight motor temp drift on Machine 2,0,Xs3,MEDIUM,0.78,[qwen3:4b] Motor temperature sensor Xs3 showing gradual drift — potential winding overheating.,False,1,6746.129989624023,1656,88,False
qwen3_4b__production,T02-typo25-v2,lsight motor temp drift on Machine 2,1,Xs3,MEDIUM,0.78,[qwen3:4b] Motor temperature sensor Xs3 showing gradual drift — potential winding overheating.,False,1,6746.129989624023,1656,88,True
qwen3_4b__production,T02-typo25-v2,lsight motor temp drift on Machine 2,2,Xs3,MEDIUM,0.78,[qwen3:4b] Motor temperature sensor Xs3 showing gradual drift — potential winding overheating.,False,1,6746.129989624023,1656,88,True
qwen3_4b__production,T02-typo25-v3,slight motor temp rrift on Machine 2,0,Xs3,MEDIUM,0.67,[qwen3:4b] Motor temperature sensor Xs3 showing slight elevation — early warning of thermal degradation.,False,1,6870.299577713013,1656,89,False
qwen3_4b__production,T02-typo25-v3,slight motor temp rrift on Machine 2,1,Xs3,MEDIUM,0.67,[qwen3:4b] Motor temperature sensor Xs3 showing slight elevation — early warning of thermal degradation.,False,1,6870.299577713013,1656,89,True
qwen3_4b__production,T02-typo25-v3,slight motor temp rrift on Machine 2,2,Xs3,MEDIUM,0.67,[qwen3:4b] Motor temperature sensor Xs3 showing slight elevation — early warning of thermal degradation.,False,1,6870.299577713013,1656,89,True
qwen3_4b__production,T02-typo50-v1,slight motoe temp drifvt on Machine 2,0,Xs3,MEDIUM,0.68,[qwen3:4b] Motor temperature sensor Xs3 showing slight drift — early warning of potential overheating.,False,1,7069.5836544036865,1658,90,False
qwen3_4b__production,T02-typo50-v1,slight motoe temp drifvt on Machine 2,1,Xs3,MEDIUM,0.68,[qwen3:4b] Motor temperature sensor Xs3 showing slight drift — early warning of potential overheating.,False,1,7069.5836544036865,1658,90,True
qwen3_4b__production,T02-typo50-v1,slight motoe temp drifvt on Machine 2,2,Xs3,MEDIUM,0.68,[qwen3:4b] Motor temperature sensor Xs3 showing slight drift — early warning of potential overheating.,False,1,7069.5836544036865,1658,90,True
qwen3_4b__production,T02-typo50-v2,slighf motolr temp drift on Machine 2,0,Xs3,MEDIUM,0.72,[qwen3:4b] Motor temperature sensor Xs3 showing moderate drift — potential early thermal degradation.,False,1,6993.053436279297,1659,88,False
qwen3_4b__production,T02-typo50-v2,slighf motolr temp drift on Machine 2,1,Xs3,MEDIUM,0.72,[qwen3:4b] Motor temperature sensor Xs3 showing moderate drift — potential early thermal degradation.,False,1,6993.053436279297,1659,88,True
qwen3_4b__production,T02-typo50-v2,slighf motolr temp drift on Machine 2,2,Xs3,MEDIUM,0.72,[qwen3:4b] Motor temperature sensor Xs3 showing moderate drift — potential early thermal degradation.,False,1,6993.053436279297,1659,88,True
qwen3_4b__production,T02-typo50-v3,slihgt motor temp dxrift on Machine 2,0,Xs3,MEDIUM,0.72,[qwen3:4b] Motor temperature sensor Xs3 showing elevated reading — possible early thermal degradation.,False,1,6851.9957065582275,1659,88,False
qwen3_4b__production,T02-typo50-v3,slihgt motor temp dxrift on Machine 2,1,Xs3,MEDIUM,0.72,[qwen3:4b] Motor temperature sensor Xs3 showing elevated reading — possible early thermal degradation.,False,1,6851.9957065582275,1659,88,True
qwen3_4b__production,T02-typo50-v3,slihgt motor temp dxrift on Machine 2,2,Xs3,MEDIUM,0.72,[qwen3:4b] Motor temperature sensor Xs3 showing elevated reading — possible early thermal degradation.,False,1,6851.9957065582275,1659,88,True
qwen3_4b__production,T03-typo25-v1,subtle pressuer creep on Machine 3,0,Xs4,LOW,0.52,[qwen3:4b] Subtle pressure creep detected in oil pressure sensor Xs4 indicating early lubrication system instability.,False,1,6927.399396896362,1655,91,False
qwen3_4b__production,T03-typo25-v1,subtle pressuer creep on Machine 3,1,Xs4,LOW,0.52,[qwen3:4b] Subtle pressure creep detected in oil pressure sensor Xs4 indicating early lubrication system instability.,False,1,6927.399396896362,1655,91,True
qwen3_4b__production,T03-typo25-v1,subtle pressuer creep on Machine 3,2,Xs4,LOW,0.52,[qwen3:4b] Subtle pressure creep detected in oil pressure sensor Xs4 indicating early lubrication system instability.,False,1,6927.399396896362,1655,91,True
qwen3_4b__production,T03-typo25-v2,subtpe pressure creep on Machine 3,0,Xs4,MEDIUM,0.72,[qwen3:4b] Oil pressure sensor Xs4 showing gradual pressure drop — possible lubrication system leak.,False,1,6841.646194458008,1655,90,False
qwen3_4b__production,T03-typo25-v2,subtpe pressure creep on Machine 3,1,Xs4,MEDIUM,0.72,[qwen3:4b] Oil pressure sensor Xs4 showing gradual pressure drop — possible lubrication system leak.,False,1,6841.646194458008,1655,90,True
qwen3_4b__production,T03-typo25-v2,subtpe pressure creep on Machine 3,2,Xs4,MEDIUM,0.72,[qwen3:4b] Oil pressure sensor Xs4 showing gradual pressure drop — possible lubrication system leak.,False,1,6841.646194458008,1655,90,True
qwen3_4b__production,T03-typo25-v3,subtlpe pressure creep on Machine 3,0,Xs4,MEDIUM,0.68,[qwen3:4b] Oil pressure sensor Xs4 showing gradual pressure drop — possible lubrication system leak.,False,1,7100.58856010437,1656,90,False
qwen3_4b__production,T03-typo25-v3,subtlpe pressure creep on Machine 3,1,Xs4,MEDIUM,0.68,[qwen3:4b] Oil pressure sensor Xs4 showing gradual pressure drop — possible lubrication system leak.,False,1,7100.58856010437,1656,90,True
qwen3_4b__production,T03-typo25-v3,subtlpe pressure creep on Machine 3,2,Xs4,MEDIUM,0.68,[qwen3:4b] Oil pressure sensor Xs4 showing gradual pressure drop — possible lubrication system leak.,False,1,7100.58856010437,1656,90,True
qwen3_4b__production,T03-typo50-v1,szubtle pressure creeo on Machine 3,0,Xs4,LOW,0.58,[qwen3:4b] Oil pressure sensor Xs4 showing subtle pressure creep — early warning of potential lubrication system degradation.,False,1,7550.023794174194,1657,92,False
qwen3_4b__production,T03-typo50-v1,szubtle pressure creeo on Machine 3,1,Xs4,LOW,0.58,[qwen3:4b] Oil pressure sensor Xs4 showing subtle pressure creep — early warning of potential lubrication system degradation.,False,1,7550.023794174194,1657,92,True
qwen3_4b__production,T03-typo50-v1,szubtle pressure creeo on Machine 3,2,Xs4,LOW,0.58,[qwen3:4b] Oil pressure sensor Xs4 showing subtle pressure creep — early warning of potential lubrication system degradation.,False,1,7550.023794174194,1657,92,True
qwen3_4b__production,T03-typo50-v2,subtle pressurw rceep on Machine 3,0,Xs4,LOW,0.52,[qwen3:4b] Oil pressure sensor Xs4 showing subtle creep — early warning of potential lubrication system degradation.,False,1,6975.142478942871,1658,91,False
qwen3_4b__production,T03-typo50-v2,subtle pressurw rceep on Machine 3,1,Xs4,LOW,0.52,[qwen3:4b] Oil pressure sensor Xs4 showing subtle creep — early warning of potential lubrication system degradation.,False,1,6975.142478942871,1658,91,True
qwen3_4b__production,T03-typo50-v2,subtle pressurw rceep on Machine 3,2,Xs4,LOW,0.52,[qwen3:4b] Oil pressure sensor Xs4 showing subtle creep — early warning of potential lubrication system degradation.,False,1,6975.142478942871,1658,91,True
qwen3_4b__production,T03-typo50-v3,eubtle pressure cree on Machine 3,0,Xs4,MEDIUM,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing sudden surge — possible hydraulic system leak or pump failure.,False,1,6214.691877365112,1656,91,False
qwen3_4b__production,T03-typo50-v3,eubtle pressure cree on Machine 3,1,Xs4,MEDIUM,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing sudden surge — possible hydraulic system leak or pump failure.,False,1,6214.691877365112,1656,91,True
qwen3_4b__production,T03-typo50-v3,eubtle pressure cree on Machine 3,2,Xs4,MEDIUM,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing sudden surge — possible hydraulic system leak or pump failure.,False,1,6214.691877365112,1656,91,True
qwen3_4b__production,T04-typo25-v1,intermittent vibfation on Machine 4,0,Xs0,MEDIUM,0.72,[qwen3:4b] Intermittent vibration detected on Xs0 sensor indicating potential imbalance or oscillation in Machine 4.,False,1,7340.46483039856,1655,94,False
qwen3_4b__production,T04-typo25-v1,intermittent vibfation on Machine 4,1,Xs0,MEDIUM,0.72,[qwen3:4b] Intermittent vibration detected on Xs0 sensor indicating potential imbalance or oscillation in Machine 4.,False,1,7340.46483039856,1655,94,True
qwen3_4b__production,T04-typo25-v1,intermittent vibfation on Machine 4,2,Xs0,MEDIUM,0.72,[qwen3:4b] Intermittent vibration detected on Xs0 sensor indicating potential imbalance or oscillation in Machine 4.,False,1,7340.46483039856,1655,94,True
qwen3_4b__production,T04-typo25-v2,intermittent vibratiopn on Machine 4,0,Xs0,MEDIUM,0.72,[qwen3:4b] Intermittent vibration detected on Machine 4 — likely mechanical imbalance or loose component.,False,1,7061.4964962005615,1656,90,False
qwen3_4b__production,T04-typo25-v2,intermittent vibratiopn on Machine 4,1,Xs0,MEDIUM,0.72,[qwen3:4b] Intermittent vibration detected on Machine 4 — likely mechanical imbalance or loose component.,False,1,7061.4964962005615,1656,90,True
qwen3_4b__production,T04-typo25-v2,intermittent vibratiopn on Machine 4,2,Xs0,MEDIUM,0.72,[qwen3:4b] Intermittent vibration detected on Machine 4 — likely mechanical imbalance or loose component.,False,1,7061.4964962005615,1656,90,True
qwen3_4b__production,T04-typo25-v3,intefmittent vibration on Machine 4,0,Xs0,MEDIUM,0.72,[qwen3:4b] Vibration X sensor Xs0 detecting intermittent oscillations — potential imbalance or misalignment.,False,1,6894.911527633667,1656,91,False
qwen3_4b__production,T04-typo25-v3,intefmittent vibration on Machine 4,1,Xs0,MEDIUM,0.72,[qwen3:4b] Vibration X sensor Xs0 detecting intermittent oscillations — potential imbalance or misalignment.,False,1,6894.911527633667,1656,91,True
qwen3_4b__production,T04-typo25-v3,intefmittent vibration on Machine 4,2,Xs0,MEDIUM,0.72,[qwen3:4b] Vibration X sensor Xs0 detecting intermittent oscillations — potential imbalance or misalignment.,False,1,6894.911527633667,1656,91,True
qwen3_4b__production,T04-typo50-v1,intermittent ibration on Machine 4,0,Xs0,MEDIUM,0.72,[qwen3:4b] Vibration X sensor Xs0 showing intermittent spikes — possible imbalance or misalignment.,False,1,7224.371671676636,1654,90,False
qwen3_4b__production,T04-typo50-v1,intermittent ibration on Machine 4,1,Xs0,MEDIUM,0.72,[qwen3:4b] Vibration X sensor Xs0 showing intermittent spikes — possible imbalance or misalignment.,False,1,7224.371671676636,1654,90,True
