checkpoint,strategy,source,prompt,repeat,group,1,2,3,4,5,first_offline_hit,offline_hit1,offline_by3,offline_by_last,meets_target
simulator_calibrated,groq_qwen3_8,turbofan,catastrophic failure on paint and coat,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,catastrophic failure on paint and coat,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,complete motor breakdown on Machine 2,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,complete motor breakdown on Machine 2,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,complete motor breakdown on Machine 2,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,coolant flow disruption on Machine 5,0,MEDIUM,ONLINE,DEGRADED,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,coolant flow disruption on Machine 5,1,MEDIUM,ONLINE,DEGRADED,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,coolant flow disruption on Machine 5,2,MEDIUM,ONLINE,DEGRADED,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,early sign of coolant flow drop on Machine 5,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,groq_qwen3_8,turbofan,early sign of coolant flow drop on Machine 5,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,groq_qwen3_8,turbofan,early sign of coolant flow drop on Machine 5,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,groq_qwen3_8,turbofan,explosion in Machine 4,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,explosion in Machine 4,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,explosion in Machine 4,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,intermittent vibration on Machine 4,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,groq_qwen3_8,turbofan,intermittent vibration on Machine 4,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,groq_qwen3_8,turbofan,intermittent vibration on Machine 4,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,groq_qwen3_8,turbofan,minor bearing wobble on Machine 1,0,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,minor bearing wobble on Machine 1,1,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,minor bearing wobble on Machine 1,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,motor temp anomaly on Machine 2,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,motor temp anomaly on Machine 2,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,motor temp anomaly on Machine 2,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,oil pressure rupture on Machine 3,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,oil pressure rupture on Machine 3,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,oil pressure rupture on Machine 3,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,oil pressure surge on Machine 3,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,oil pressure surge on Machine 3,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,oil pressure surge on Machine 3,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,oil pressure surge on QC line,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,oil pressure surge on QC line,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,oil pressure surge on QC line,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,shaft lock on Machine 5,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,shaft lock on Machine 5,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,shaft lock on Machine 5,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,slight motor temp drift on Machine 2,0,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,slight motor temp drift on Machine 2,1,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,slight motor temp drift on Machine 2,2,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,subtle pressure creep on Machine 3,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,subtle pressure creep on Machine 3,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,subtle pressure creep on Machine 3,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,vibration above normal on Machine 4,0,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,vibration above normal on Machine 4,1,MEDIUM,ONLINE,ONLINE,DEGRADED,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,groq_qwen3_8,turbofan,vibration above normal on Machine 4,2,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,keyword_only,simulator,bearing overheat on metal press,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,bearing overheat on metal press,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,bearing overheat on metal press,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,bearing temperature spike on Machine 1,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,bearing temperature spike on Machine 1,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,bearing temperature spike on Machine 1,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,catastrophic bearing failure on Machine 1,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,catastrophic bearing failure on Machine 1,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,catastrophic bearing failure on Machine 1,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,catastrophic failure on paint and coat,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,catastrophic failure on paint and coat,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,catastrophic failure on paint and coat,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,complete motor breakdown on Machine 2,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,complete motor breakdown on Machine 2,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,complete motor breakdown on Machine 2,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,coolant flow disruption on Machine 5,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,coolant flow disruption on Machine 5,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,coolant flow disruption on Machine 5,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,early sign of coolant flow drop on Machine 5,0,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,early sign of coolant flow drop on Machine 5,1,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,early sign of coolant flow drop on Machine 5,2,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,explosion in Machine 4,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,explosion in Machine 4,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,explosion in Machine 4,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,intermittent vibration on Machine 4,0,LOW,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,0.0
simulator_calibrated,keyword_only,simulator,intermittent vibration on Machine 4,1,LOW,ONLINE,DEGRADED,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,0.0
simulator_calibrated,keyword_only,simulator,intermittent vibration on Machine 4,2,LOW,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,0.0
simulator_calibrated,keyword_only,simulator,minor bearing wobble on Machine 1,0,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,minor bearing wobble on Machine 1,1,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,minor bearing wobble on Machine 1,2,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,motor temp anomaly on Machine 2,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,motor temp anomaly on Machine 2,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,motor temp anomaly on Machine 2,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,oil pressure rupture on Machine 3,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,oil pressure rupture on Machine 3,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,oil pressure rupture on Machine 3,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,oil pressure surge on Machine 3,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,oil pressure surge on Machine 3,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,oil pressure surge on Machine 3,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,oil pressure surge on QC line,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,oil pressure surge on QC line,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,oil pressure surge on QC line,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,shaft lock on Machine 5,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,shaft lock on Machine 5,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,shaft lock on Machine 5,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,simulator,slight motor temp drift on Machine 2,0,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,slight motor temp drift on Machine 2,1,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,slight motor temp drift on Machine 2,2,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,subtle pressure creep on Machine 3,0,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,subtle pressure creep on Machine 3,1,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,subtle pressure creep on Machine 3,2,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,simulator,vibration above normal on Machine 4,0,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,keyword_only,simulator,vibration above normal on Machine 4,1,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,keyword_only,simulator,vibration above normal on Machine 4,2,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,keyword_only,turbofan,bearing overheat on metal press,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,bearing overheat on metal press,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,bearing overheat on metal press,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,bearing temperature spike on Machine 1,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,bearing temperature spike on Machine 1,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,bearing temperature spike on Machine 1,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,catastrophic bearing failure on Machine 1,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,catastrophic bearing failure on Machine 1,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,catastrophic bearing failure on Machine 1,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,catastrophic failure on paint and coat,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,catastrophic failure on paint and coat,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,catastrophic failure on paint and coat,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,complete motor breakdown on Machine 2,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,complete motor breakdown on Machine 2,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,complete motor breakdown on Machine 2,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,coolant flow disruption on Machine 5,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,coolant flow disruption on Machine 5,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,coolant flow disruption on Machine 5,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,early sign of coolant flow drop on Machine 5,0,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,early sign of coolant flow drop on Machine 5,1,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,early sign of coolant flow drop on Machine 5,2,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,explosion in Machine 4,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,explosion in Machine 4,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,explosion in Machine 4,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,intermittent vibration on Machine 4,0,LOW,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,0.0
simulator_calibrated,keyword_only,turbofan,intermittent vibration on Machine 4,1,LOW,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,0.0
simulator_calibrated,keyword_only,turbofan,intermittent vibration on Machine 4,2,LOW,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,0.0
simulator_calibrated,keyword_only,turbofan,minor bearing wobble on Machine 1,0,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,minor bearing wobble on Machine 1,1,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,minor bearing wobble on Machine 1,2,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,motor temp anomaly on Machine 2,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,motor temp anomaly on Machine 2,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,motor temp anomaly on Machine 2,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,oil pressure rupture on Machine 3,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,oil pressure rupture on Machine 3,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,oil pressure rupture on Machine 3,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,oil pressure surge on Machine 3,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,oil pressure surge on Machine 3,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,oil pressure surge on Machine 3,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,oil pressure surge on QC line,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,oil pressure surge on QC line,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,oil pressure surge on QC line,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,shaft lock on Machine 5,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,shaft lock on Machine 5,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,shaft lock on Machine 5,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,keyword_only,turbofan,slight motor temp drift on Machine 2,0,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,slight motor temp drift on Machine 2,1,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,slight motor temp drift on Machine 2,2,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,subtle pressure creep on Machine 3,0,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,subtle pressure creep on Machine 3,1,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,subtle pressure creep on Machine 3,2,LOW,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,keyword_only,turbofan,vibration above normal on Machine 4,0,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,keyword_only,turbofan,vibration above normal on Machine 4,1,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,keyword_only,turbofan,vibration above normal on Machine 4,2,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,keyword_regex_extended,simulator,bearing overheat on metal press,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
